,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
991,0,0.0,0,0,0.0,0.25,0,0.0,1.25,3.0,1.5,0.0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0
993,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
994,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
995,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
996,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
997,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
998,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
999,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1000,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1001,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1002,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1003,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1004,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1005,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1007,0,0.0,0,0,0.0,1.5,0,0.5,1.0,1.0,2.0,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1008,0,0.0,0,0,0.0,1.0,0,0.0,2.0,2.0,1.0,0.0,0,1.5,0.0,0,0.0,0.0,0,0,0,0,0
1009,0,0.0,0,0,0.0,1.0,0,0.0,1.0,1.0,3.0,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1010,0,0.0,0,0,0.0,1.5,0,0.0,3.0,2.0,1.0,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1011,0,0.0,0,0,0.0,0.5,0,0.5,1.5,1.0,2.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1012,0,0.0,0,0,0.0,1.5,0,0.0,3.0,2.0,1.0,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1013,0,0.0,0,0,0.0,1.25,0,0.0,1.5,1.5,1.0,0.0,0,1.25,0.0,0,0.0,0.0,0,0,0,0,0
1014,0,0.0,0,0,0.0,1.5,0,0.0,2.5,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1015,0,0.0,0,0,0.0,1.0,0,0.5,1.0,1.0,0.5,0.0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0
1016,0,0.0,0,0,0.0,2.5,0,0.0,2.0,1.5,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0
1017,0,0.0,0,0,0.0,1.5,0,0.0,1.5,1.5,1.5,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1018,0,0.0,0,0,0.0,1.0,0,0.0,2.0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1019,0,0.0,0,0,0.0,1.0,0,0.5,1.0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1020,0,0.0,0,0,1.5,2.25,0,1.5,1.0,0.25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1021,0,0.0,0,0,0.0,1.0,0,0.0,2.0,1.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1022,0,0.0,0,0,0.0,2.0,0,0.5,1.0,1.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1023,0,0.0,0,0,0.0,0.5,0,0.0,2.5,2.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1024,0,0.0,0,0,0.0,1.0,0,0.0,2.5,3.0,2.5,0.5,0,1.0,0.5,0,0.0,0.0,0,0,0,0,0
1025,0,0.0,0,0,0.0,1.25,0,0.5,0.5,1.5,1.5,0.0,0,1.75,0.0,0,0.0,0.0,0,0,0,0,0
1026,0,0.0,0,0,0.0,1.0,0,0.5,2.0,1.5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1027,0,0.0,0,0,0.0,0.0,0,0.0,2.0,6.25,5.75,2.0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0
1030,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1031,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1032,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1033,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1034,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1035,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1036,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1037,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1038,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1039,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1040,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1041,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1042,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1043,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1044,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1045,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1046,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1047,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1048,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1049,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1051,0,0.0,0,0,0.0,0.0,0,0.0,0.5,2.0,4.5,1.5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1052,0,0.0,0,0,0.0,1.0,0,0.0,2.5,2.5,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1053,0,0.0,0,0,0.0,2.0,0,0.0,3.5,1.5,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1054,0,0.0,0,0,1.0,2.5,0,0.0,2.5,1.5,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1055,0,0.0,0,0,0.0,1.5,0,0.0,4.0,1.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1056,0,0.0,0,0,0.0,0.0,0,0.0,3.5,2.5,1.5,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1057,0,0.0,0,0,0.0,0.0,0,0.0,1.0,4.0,3.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1058,0,0.5,0,0,2.5,2.5,0,1.5,1.0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1059,0,0.0,0,0,0.0,2.0,0,0.0,4.0,1.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1060,0,0.0,0,0,0.0,2.5,0,0.0,3.0,1.5,1.5,0.0,0,0.5,0.0,0,0.0,0.0,0,0,0,0,0
1061,0,0.0,0,0,0.0,0.0,0,0.0,1.0,4.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1062,0,0.0,0,0,0.0,1.5,0,0.0,3.5,2.0,0.5,0.0,0,1.5,0.0,0,0.0,0.0,0,0,0,0,0
1063,0,0.0,0,0,0.0,0.0,0,0.0,2.0,4.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1064,0,0.0,0,0,0.0,3.25,0,0.0,3.0,1.0,1.0,0.0,0,0.75,0.0,0,0.0,0.0,0,0,0,0,0
1065,0,0.0,0,0,0.0,0.5,0,0.0,2.0,2.0,0.5,0.0,0,0.75,0.75,0,0.0,0.0,0,0,0,0,0
1066,0,0.0,0,0,0.0,2.0,0,0.0,2.0,0.5,0.5,0.0,0,4.0,0.0,0,0.0,0.0,0,0,0,0,0
1067,0,0.0,0,0,0.0,1.0,0,0.0,2.0,2.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1068,0,0.0,0,0,0.0,1.0,0,0.0,3.5,1.5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1069,0,0.0,0,0,0.0,0.0,0,0.0,1.5,5.75,2.5,0.0,0,0.25,0.0,0,0.0,0.0,0,0,0,0,0
1072,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1073,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1074,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1075,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1076,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1077,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1078,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1079,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1080,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1081,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1082,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1083,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
