,P-11,m-10,P-8,m-7,M-6,m-6,P-5,A-4,d-5,P-4,M-3,m-3,M-2,m-2,P1,m2,M2,m3,A2,M3,P4,P5,m6,M6,m7,P8,M9,m10
794,0,0,0,0,0,0,1,0,0,1,1,1,4,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,1,2,5,6,1,3,0,3,4,0,2,1,0,0,0,0,0,0,0
796,0,0,0,0,0,0,1,0,0,1,2,0,5,0,2,0,9,1,0,0,0,0,0,0,1,0,0,0
797,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,5,2,0,0,1,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,0,3,1,1,4,0,1,0,4,2,0,0,1,1,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,4,0,1,7,1,3,0,3,5,0,2,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0,0,2,0,1,7,0,2,0,4,1,0,1,0,1,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,1,0,1,9,1,5,0,5,2,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,1,0,1,11,1,3,0,4,1,0,0,1,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,1,2,3,0,0,2,0,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,4,1,0,0,1,0,0,0,0,0,0,0
888,0,0,0,0,0,0,2,0,0,0,1,3,3,0,2,0,5,3,0,0,2,0,0,0,0,0,0,0
889,0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,0,2,1,0,0,1,0,0,0,0,0,0,0
890,0,0,0,0,0,0,0,0,0,0,2,3,7,1,2,0,2,1,0,1,1,2,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,1,0,3,8,4,4,3,4,3,0,0,0,1,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,1,1,2,6,0,3,0,5,2,0,1,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,1,0,2,6,1,6,0,4,3,0,0,0,1,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,1,0,3,7,2,5,0,3,3,0,1,2,0,1,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,2,0,2,8,0,5,0,5,5,0,1,1,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,1,0,2,4,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,1,0,0,0,1,0,3,5,1,1,0,3,3,0,0,2,0,0,0,0,0,0,0
913,0,0,0,0,0,0,1,0,0,0,1,1,6,0,6,0,9,2,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,5,0,2,0,1,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,3,0,1,3,3,4,1,4,6,0,0,1,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,3,0,0,1,2,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,1,1,3,5,0,2,0,4,4,0,1,2,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,1,1,1,3,0,4,0,4,1,0,1,1,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,2,0,2,6,0,2,0,4,2,0,1,2,0,0,0,0,0,0,0
921,0,0,0,1,0,1,0,0,0,1,1,5,10,0,3,0,8,8,0,1,1,0,0,0,0,0,0,0
922,0,0,0,0,0,0,1,0,0,0,0,3,5,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0
923,0,0,0,0,0,0,0,0,0,0,0,2,6,0,4,0,5,1,0,1,2,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,0,3,0,0,1,0,1,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,1,0,2,7,1,2,0,6,3,0,0,1,1,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,3,1,6,8,0,3,0,6,8,0,1,1,2,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1,0,5,2,0,0,0,1,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,4,1,5,5,0,2,0,7,9,0,0,0,1,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0,0,2,9,1,6,0,3,2,0,1,1,1,0,0,0,0,0,0
951,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,3,2,0,1,0,1,0,0,0,0,0,0
952,0,0,0,0,0,0,1,0,0,2,0,2,5,0,2,0,5,4,0,1,1,0,0,0,0,0,0,0
953,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,3,4,0,1,1,0,0,0,0,0,0,0
955,0,0,0,0,0,0,0,0,0,3,0,3,5,0,1,0,3,7,0,3,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0,0,2,0,1,3,0,3,0,3,3,0,1,2,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,2,5,6,0,3,0,4,2,0,2,2,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
