,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
14,0,0,0,0,0,0,0,0,0,0.0,1.125,0,0.0,7.5,4.5,2.75,3.875,0.75,0.0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,1.125,3.5,0,0.875,5.125,8.375,4.625,1.0,2.125,0.0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0.0,1.5,0,0.0,6.375,5.125,2.0,4.5,1.5,0.0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0.0,3.375,3.375,3.625,0.0,1.625,0.0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.5,3.25,0,0.0,4.25,3.0,1.125,1.75,0.375,0.0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,2.0,6.375,0,0.0,9.0,10.375,4.75,2.25,5.0,0.25,0,0,0,0
