,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
587,0.0,0.0,0.0,0,1.0,2.75,0,0.5,4.5,5.25,4.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
588,0.0,1.375,0.0,0,5.125,2.25,0,2.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
589,0.0,0.25,0.0,0,5.0,2.0,0,0.0,2.0,2.5,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
590,0.0,1.5,0.0,0,4.0,2.0,0,3.0,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
591,0.0,1.25,0.0,0,2.0,4.25,0,1.0,2.25,1.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
592,0.0,2.0,0.0,0,4.25,1.75,0,2.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
593,0.0,1.75,0.0,0,1.75,2.125,0,1.125,3.0,1.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
594,0.0,0.75,0.0,0,2.25,5.5,0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
595,0.0,1.25,0.0,0,1.0,2.0,0,0.0,3.0,2.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
596,0.0,0.0,0.0,0,2.75,3.75,0,5.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
597,0.0,1.125,0.0,0,1.875,2.5,0,2.0,2.75,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
598,0.0,0.75,0.0,0,3.5,3.75,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
599,0.0,1.875,0.0,0,4.375,13.75,0,2.75,1.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
600,0.0,1.75,1.0,0,5.25,4.375,0,4.125,1.25,5.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
623,0.0,0.0,0.0,0,3.0,9.75,0,2.75,5.25,7.0,8.125,1.5,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
624,0.75,1.5,0.5,0,5.5,4.5,0,6.25,1.75,5.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
625,0.0,0.5,0.0,0,0.5,3.0,0,0.5,4.0,5.25,5.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
626,0.0,1.75,0.0,0,4.75,2.25,0,2.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
627,0.0,0.75,0.0,0,3.25,1.75,0,0.0,2.0,2.5,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
628,0.0,1.75,0.0,0,4.0,2.0,0,3.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
629,0.0,2.25,0.25,0,0.75,4.5,0,1.0,2.25,1.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
630,0.0,2.0,0.0,0,4.25,1.75,0,2.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
631,0.0,1.75,0.0,0,1.75,2.125,0,1.125,3.0,1.0,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
632,0.0,0.75,0.0,0,2.25,5.5,0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
633,0.0,1.25,0.0,0,1.0,2.0,0,0.0,3.0,2.0,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
634,0.0,0.0,0.0,0,2.75,3.75,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
635,0.0,1.125,0.0,0,1.875,2.5,0,2.0,2.75,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
636,0.0,0.75,0.0,0,3.25,4.0,0,2.875,1.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
637,0.0,1.25,0.0,0,4.5,13.5,0,2.75,1.5,1.25,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
638,0.0,1.75,1.0,0,5.25,5.0,0,4.0,1.0,4.75,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
639,0.0,1.0,0.0,0,2.75,10.5,0,2.0,6.0,7.75,8.0,0.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
640,0.75,2.25,0.5,0,10.5,6.583333333333334,0,1.9166666666666667,1.0833333333333333,4.541666666666666,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
641,0.0,1.25,0.0,0,2.75,3.6666666666666665,0,2.0,3.4166666666666665,4.416666666666667,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
642,0.0,1.0,0.0,0,2.5,3.5,0,4.75,1.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
643,0.0,1.75,0.0,0,3.25,2.6666666666666665,0,0.5,4.541666666666667,0.29166666666666663,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
644,0.0,0.5,0.0,0,3.25,4.5,0,2.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
645,0.0,1.5,0.0,0,2.75,3.0,0,1.25,3.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
646,0.0,1.25,0.0,0,3.0,3.75,0,3.25,0.75,2.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
647,0.0,1.0,0.0,0,4.5,1.5,0,1.0,2.75,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
648,0.0,2.75,0.0,0,2.5,2.75,0,2.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
649,0.0,1.25,0.0,0,3.75,2.6666666666666665,0,1.0,3.4166666666666665,0.9166666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
650,6.0,2.5,0.5,0,10.25,5.75,0,4.25,1.75,7.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
677,0.0,1.0,0.0,0,4.0,8.75,0,2.0,5.75,7.5,7.5,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
678,0.75,3.875,0.5,0,7.125,6.75,0,1.5,1.5,4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
679,0.0,1.25,0.0,0,2.75,3.5,0,2.25,4.0,4.5,2.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
680,0.0,2.75,0.0,0,2.0,4.5,0,4.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
681,0.0,2.0,0.0,0,3.0,4.5,0,0.0,3.75,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
682,0.25,4.0,0.0,0,3.25,3.5,0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
683,0.0,1.25,0.0,0,2.75,3.25,0,1.5,3.0,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
684,0.0,2.0,0.0,0,2.75,4.5,0,2.5,0.75,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
685,0.0,2.25,0.0,0,3.0,1.5,0,1.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
686,0.0,2.0,0.0,0,2.25,3.25,0,2.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
687,0.0,2.25,0.0,0,2.75,1.75,0,1.0,3.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
688,5.75,2.75,0.5,0,7.0,6.5,0,5.0,1.875,5.375,1.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
801,0.0,0.25,0.0,0,2.25,1.75,0,0.5,5.125,8.25,4.5,0.0,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
802,0.0,1.25,0.0,0,1.75,3.25,0,1.0,9.0,1.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
803,0.0,1.0,0.0,0,5.0,3.25,0,2.0,3.75,0.5,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
804,0.0,0.0,0.0,0,1.0,1.75,0,0.75,2.25,4.0,4.5,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
805,0.75,2.5,0.5,0,11.25,12.25,0,5.5,2.25,8.5,3.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
806,0.0,2.75,0.0,0,2.5,2.0,0,1.5,3.25,1.75,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
807,1.5,5.0,1.0,0,15.25,6.25,0,2.5,3.75,2.25,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
808,0.0,3.25,0.0,0,4.75,3.75,0,1.5,5.0,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
827,0.0,2.5,0.0,0,1.75,2.5,0,0.0,3.625,8.0,4.875,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
828,0.0,0.5,0.0,0,3.75,3.0,0,1.0,5.25,1.75,2.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
829,0.75,2.25,0.5,0,8.0,7.0,0,4.0,2.75,6.5,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
830,0.0,2.5,0.0,0,4.5,2.0,0,1.0,5.25,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
831,0.75,0.75,0.0,0,6.75,6.25,0,1.25,4.5,3.25,5.75,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
832,0.0,0.5,0.0,0,0.5,2.25,0,0.5,5.25,2.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
833,0.0,1.75,0.0,0,0.25,1.25,0,0.0,4.75,5.5,9.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
834,0.0,1.0,0.0,0,1.0,2.5,0,1.5,5.0,2.5,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
835,0.75,3.0,0.0,0,8.75,9.25,0,2.75,3.5,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
